id,description
T-265/06,"Judgment of 12 February 2009, Lee / DE / OHIM - Cooperativa italiana di ristorazione (PIAZZA del SOLE) (T-265/06, ECR 2009 p. II-19*, Summ.pub.) ECLI:EU:T:2009:35"
T-266/06,"Removed from the register on 4 June 2007, Commission / TH Parkner (T-266/06) ECLI:EU:T:2007:157"
T-267/06,"Judgment of 14 February 2012, Italy / Commission (T-267/06) ECLI:EU:T:2012:69"
T-268/06,"Judgment of 25 June 2008, Olympiaki Aeroporia Ypiresies / Commission (T-268/06, ECR 2008 p. II-1091) ECLI:EU:T:2008:222"
T-269/06,"Judgment of 19 November 2008, Rautaruukki / OHIM (RAUTARUUKKI) (T-269/06, ECR 2008 p. II-273*, Summ.pub.) ECLI:EU:T:2008:512"
T-270/06,"Judgment of 12 November 2008, Lego Juris / OHIM - Mega Brands (Red Lego brick) (T-270/06, ECR 2008 p. II-3117) ECLI:EU:T:2008:483APPEAL :  C-48/09"
T-271/06,"Removed from the register on 6 December 2007, Microsoft / Commission (T-271/06) ECLI:EU:T:2007:367"
T-272/06,"Judgment of 10 September 2008, EvropaÃ¯ki Dynamiki / Court of Justice (T-272/06, ECR 2008 p. II-169*, Summ.pub.) ECLI:EU:T:2008:334"
T-273/06,"Judgment of 1 July 2009, ISD Polska and others / Commission (T-273/06 and T-297/06, ECR 2009 p. II-2181) ECLI:EU:T:2009:233APPEAL :  C-369/09"
T-274/06,"Order of 25 October 2007, Estaser El Mareny / Commission (T-274/06, ECR 2007 p. II-143*, Summ.pub.) ECLI:EU:T:2007:323"
T-275/06,"Removed from the register on 4 November 2008, Omya / Commission (T-275/06) ECLI:EU:T:2008:472"
T-276/06,"Order of 15 January 2007, Sellier / Commission (T-276/06, unpublished) ECLI:EU:T:2007:6APPEAL :  C-191/07"
T-277/06,"Judgment of 7 May 2009, Omnicare / OHIM - Astellas Pharma (OMNICARE) (T-277/06, ECR 2009 p. II-1303) ECLI:EU:T:2009:146"
T-278/06,"Judgment of 26 November 2008, United Kingdom / Commission (T-278/06, ECR 2008 p. II-292*, Summ.pub.) ECLI:EU:T:2008:530"
T-279/06,"Order of 2 July 2009, EvropaÃ¯ki Dynamiki / ECB (T-279/06, ECR 2009 p. II-99*, Summ.pub.) ECLI:EU:T:2009:241APPEAL :  C-401/09"
T-280/06,"Removed from the register on 11 September 2008, Italy / Commission (T-280/06) ECLI:EU:T:2008:359"
T-281/06,"Judgment of 30 April 2009, Spain / Commission (T-281/06, ECR 2009 p. II-53*, Summ.pub.) ECLI:EU:T:2009:133"
T-282/06,"Judgment of 9 July 2007, Sun Chemical Group and others / Commission (T-282/06, ECR 2007 p. II-2149) ECLI:EU:T:2007:203"
T-283/06,"Removed from the register on 17 November 2006, Dairo Air Services / Commission (T-283/06) ECLI:EU:T:2006:355"
T-284/06,"Judgment of 10 September 2008, Gualtieri / Commission (T-284/06, ECR 2008 p. II-170*, Summ.pub.) ECLI:EU:T:2008:335APPEAL :  C-485/08"
T-284/06 DEP II,"Order of 26 February 2016, Gualtieri / Commission (T-284/06 DEP II) ECLI:EU:T:2016:125"
T-285/06,"Judgment of 18 December 2008, Torres / OHIM - Bodegas CÃ¡ndido (TORRE DE FRIAS) (T-285/06, ECR 2008 p. II-340*, Summ.pub.) ECLI:EU:T:2008:600"
T-286/06,"Judgment of 18 December 2008, Torres / OHIM - VinÃ­cola de Tomelloso (TORRE DE GAZATE) (T-286/06, ECR 2008 p. II-341*, Summ.pub.) ECLI:EU:T:2008:601"
T-286/06 DEP,"Order of 28 September 2011, Torres / OHIM - VinÃ­cola de Tomelloso (TORRE DE GAZATE) (T-286/06 DEP, unpublished) ECLI:EU:T:2011:541"
T-287/06,"Judgment of 18 December 2008, Torres / OHIM - Bodegas PeÃ±alba LÃ³pez (Torre AlbÃ©niz) (T-287/06, ECR 2008 p. II-3817) ECLI:EU:T:2008:602"
T-288/06 R,"Order of 13 December 2006, Regionalny Fundusz Gospodarczy / Commission (T-288/06 R, ECR 2006 p. II-101*, Summ.pub.) ECLI:EU:T:2006:394"
T-288/06,"Judgment of 1 July 2009, Regionalny Fundusz Gospodarczy / Commission (T-288/06, ECR 2009 p. II-2247) ECLI:EU:T:2009:234"
T-289/06,"Judgment of 22 April 2009, ESCD-Communautaire / Commission (T-289/06, ECR 2009 p. II-40*, Summ.pub.) ECLI:EU:T:2009:110"
T-290/06,"Removed from the register on 11 September 2008, Italy / Commission (T-290/06) ECLI:EU:T:2008:360"
T-291/06,"Judgment of 1 July 2009, Operator ARP / Commission (T-291/06, ECR 2009 p. II-2275) ECLI:EU:T:2009:235"
T-292/06,"Removed from the register on 27 November 2006, Ihro / Czech Republic (T-292/06) ECLI:EU:T:2006:363"
T-293/06,"Removed from the register on 18 September 2008, NBC Fourth Realty / OHIM - Regalado Pareja and Pedrol (PK MAX) (T-293/06) ECLI:EU:T:2008:385"
T-294/06,"Judgment of 17 April 2008, Nordmilch / OHIM (Vitality) (T-294/06, ECR 2008 p. II-59*, Summ.pub.) ECLI:EU:T:2008:116"
T-295/06,"Order of 22 February 2008, Base / Commission (T-295/06, ECR 2008 p. II-28*, Summ.pub.) ECLI:EU:T:2008:48"
T-296/06,"Judgment of 23 September 2009, Dongguan Nanzha Leco Stationery / Council (T-296/06, ECR 2009 p. II-166*, Summ.pub.) ECLI:EU:T:2009:347APPEAL :  C-511/09"
T-297/06,"ISD Polska / Commission (T-297/06) , see Case  T-273/06"
T-298/06,"Judgment of 19 November 2009, Agencja Wydawnicza Technopol / OHIM (1000) (T-298/06, ECR 2009 p. II-217*, Summ.pub.) ECLI:EU:T:2009:449APPEAL :  C-51/10"
T-299/06,"Order of 20 June 2008, Leclercq / Commission (T-299/06, unpublished) ECLI:EU:T:2008:219"
T-300/06,"Judgment of 10 September 2008, Promat / OHIM - Puertas Proma (Promat) (T-300/06, ECR 2008 p. II-171*, Summ.pub.) ECLI:EU:T:2008:336"
T-301/06,"Order of 13 November 2008, LemaÃ®tre SÃ©curitÃ© / Commission (T-301/06, ECR 2008 p. II-261*, Summ.pub.) ECLI:EU:T:2008:495"
T-302/06,"Judgment of 9 July 2008, Hartmann / OHIM (E) (T-302/06, ECR 2008 p. II-132*, Summ.pub.) ECLI:EU:T:2008:267"
T-303/06,"Judgment of 27 April 2010, UniCredito Italiano / OHIM - Union Investment Privatfonds (UNIWEB) (T-303/06 and T-337/06, ECR 2010 p. II-62*, Summ.pub.) ECLI:EU:T:2010:160APPEAL :  C-317/10"
T-303/06 RENV,"Judgment of 25 November 2014, UniCredit / OHIM - Union Investment Privatfonds (UNIWEB) (T-337/06 RENV, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2014:988"
T-304/06,"Judgment of 9 July 2008, Reber / OHIM - Chocoladefabriken Lindt & SprÃ¼ngli (Mozart) (T-304/06, ECR 2008 p. II-1927) ECLI:EU:T:2008:268"
T-305/06,"Judgment of 15 October 2008, Air Products and Chemicals / OHIM - Messer Group (Ferromix) (T-305/06 to T-307/06, ECR 2008 p. II-220*, Summ.pub.) ECLI:EU:T:2008:444APPEAL :  C-579/08"
T-306/06,"Air Products and Chemicals / OHIM - Messer Group (INOMIX) (T-306/06) , see Case  T-305/06"
T-307/06,"Air Products and Chemicals / OHIM - Messer Group (ALUMIX) (T-307/06) , see Case  T-305/06"
T-308/06,"Judgment of 16 November 2011, Buffalo Milke Automotive Polishing Products / OHIM - Werner & Mertz (BUFFALO MILKE Automotive Polishing Products) (T-308/06, ECR 2011 p. II-7881) ECLI:EU:T:2011:675"
T-309/06,"BudÄjovickÃ½ Budvar / OHIM - Anheuser-Busch (BUD) (T-309/06) , see Case  T-225/06"
T-309/06 RENV,"BudÄjovickÃ½ Budvar / OHIM - Anheuser-Busch (BUD) (T-309/06 RENV) , see Case  T-225/06"
T-310/06 R,"Order of 16 February 2007, Hungary / Commission (T-310/06 R, ECR 2007 p. II-15*, Summ.pub.) ECLI:EU:T:2007:56"
T-310/06,"Judgment of 15 November 2007, Hungary / Commission (T-310/06, ECR 2007 p. II-4619) ECLI:EU:T:2007:343"
T-311/06 R I,"Order of 1 March 2007, FMC Chemical and Arysta Lifesciences / EFSA (T-311/06 R I, T-311/06 R II, T-312/06 R and T-313/06 R, ECR 2007 p. II-21*, Summ.pub.) ECLI:EU:T:2007:67"
T-311/06,"Order of 17 June 2008, FMC Chemical and Arysta Lifesciences / EFSA (T-311/06, ECR 2008 p. II-88*, Summ.pub.) ECLI:EU:T:2008:205"
T-312/06 R,"FMC Chemical / EFSA (T-312/06 R) , see Case  T-311/06 R I"
T-312/06,"Order of 17 June 2008, FMC Chemical / EFSA (T-312/06, ECR 2008 p. II-89*, Summ.pub.) ECLI:EU:T:2008:206"
T-313/06 R,"Otsuka Chemical / EFSA (T-313/06 R) , see Case  T-311/06 R I"
T-313/06,"Removed from the register on 12 February 2008, Otsuka Chemical / EFSA (T-313/06) ECLI:EU:T:2008:30"
T-314/06,"Judgment of 13 September 2010, Whirlpool Europe / Council (T-314/06, ECR 2010 p. II-5005) ECLI:EU:T:2010:390"
T-315/06,"Judgment of 19 November 2008, Ercros / OHIM - Degussa (TAI CROS) (T-315/06, ECR 2008 p. II-274*, Summ.pub.) ECLI:EU:T:2008:513"
T-316/06,"Judgment of 19 November 2008, Commission / Premium (T-316/06, ECR 2008 p. II-276*, Summ.pub.) ECLI:EU:T:2008:514"
T-317/06,"Removed from the register on 7 June 2007, Panrico / OHIM - HDN Development (Krispy Kreme DOUGHNUTS) (T-317/06) ECLI:EU:T:2007:163"
T-318/06,"Judgment of 24 March 2009, Moreira da Fonseca / OHIM - General Ãptica (GENERAL OPTICA) (T-318/06 to T-321/06, ECR 2009 p. II-663) ECLI:EU:T:2009:77"
T-319/06,"Moreira da Fonseca / OHIM - General Ãptica (GENERAL OPTICA) (T-319/06) , see Case  T-318/06"
T-320/06,"Moreira da Fonseca / OHIM - General Ãptica (GENERAL OPTICA) (T-320/06) , see Case  T-318/06"
T-321/06,"Moreira da Fonseca / OHIM - General Ãptica (GENERAL OPTICA) (T-321/06) , see Case  T-318/06"
T-322/06,"Order of 14 July 2008, Espinosa Labella and others / Commission (T-322/06, ECR 2008 p. II-135*, Summ.pub.) ECLI:EU:T:2008:285"
T-323/06,"Order of 14 July 2008, Fresyga / Commission (T-323/06, ECR 2008 p. II-137*, Summ.pub.) ECLI:EU:T:2008:286"
T-324/06 R,"Order of 11 June 2007, MunicÃ­pio de Gondomar / Commission (T-324/06 R, ECR 2007 p. II-55*, Summ.pub.) ECLI:EU:T:2007:165"
T-324/06,"Order of 10 September 2008, MunicÃ­pio de Gondomar / Commission (T-324/06, ECR 2008 p. II-173*, Summ.pub.) ECLI:EU:T:2008:337APPEAL :  C-501/08"
T-325/06,"Judgment of 10 September 2008, Boston Scientific / OHIM - Terumo (CAPIO) (T-325/06, ECR 2008 p. II-174*, Summ.pub.) ECLI:EU:T:2008:338"
T-326/06,"Removed from the register on 9 July 2007, Total / OHIM - Peterson (Beverly Hills Formula TOTAL PROTECTION) (T-326/06) ECLI:EU:T:2007:204"
T-327/06,"Order of 18 February 2008, Altana Pharma / OHIM - Avensa (PNEUMO UPDATE) (T-327/06, ECR 2008 p. II-24*, Summ.pub.) ECLI:EU:T:2008:43"
T-328/06 AJ,"Order of 16 January 2007, Siwecki / Poland (T-328/06 AJ, unpublished) ECLI:EU:T:2007:8"
T-329/06,"Judgment of 21 May 2008, Enercon / OHIM (E) (T-329/06, ECR 2008 p. II-76*, Summ.pub.) ECLI:EU:T:2008:161"
T-330/06,"Judgment of 10 June 2008, Novartis / OHIM (BLUE SOFT) (T-330/06, ECR 2008 p. II-85*, Summ.pub.) ECLI:EU:T:2008:185"
T-331/06,"Judgment of 8 July 2010, EvropaÃ¯ki Dynamiki / AEE (T-331/06, ECR 2010 p. II-136*, Summ.pub.) ECLI:EU:T:2010:292APPEAL :  C-462/10"
T-332/06,"Judgment of 25 March 2009, Alcoa Trasformazioni / Commission (T-332/06, ECR 2009 p. II-29*, Summ.pub.) ECLI:EU:T:2009:79APPEAL :  C-194/09"
T-333/06,"Order of 26 January 2007, Ergin / Netherlands (T-333/06, unpublished) ECLI:EU:T:2007:19"
T-334/06,"Removed from the register on 25 November 2008, Commission / Northumbrian Water (T-334/06) ECLI:EU:T:2008:523"
T-335/06,"Order of 22 May 2007, Italy / Commission (T-335/06, unpublished) ECLI:EU:T:2007:150"
T-336/06,"Order of 10 April 2008, 2K-Teint and others / Commission and EIB (T-336/06, ECR 2008 p. II-52*, Summ.pub.) ECLI:EU:T:2008:104"
T-337/06,"UniCredito Italiano / OHIM - Union Investment Privatfonds (UniCredit Wealth Management) (T-337/06) , see Case  T-303/06"
T-337/06 RENV,"UniCredito Italiano / OHIM (T-337/06 RENV) , see Case  T-303/06 RENV"
T-338/06 AJ,"Order of 26 February 2007, Platte / Commission (T-338/06 AJ, unpublished) ECLI:EU:T:2007:61"
T-339/06,"Judgment of 11 December 2008, Greece / Commission (T-339/06, ECR 2008 p. II-3525) ECLI:EU:T:2008:568APPEAL :  C-54/09"
T-340/06,"Judgment of 2 July 2008, Stradivarius EspaÃ±a / OHIM - Ricci (Stradivari 1715) (T-340/06, ECR 2008 p. II-107*, Summ.pub.) ECLI:EU:T:2008:241"
T-341/06,"Judgment of 12 March 2008, Compagnie gÃ©nÃ©rale de diÃ©tÃ©tique / OHIM (GARUM) (T-341/06, ECR 2008 p. II-35*, Summ.pub.) ECLI:EU:T:2008:70"
T-342/06,"Removed from the register on 17 June 2008, Angiotech Pharmaceuticals / OHIM (VASCULAR WRAP) (T-342/06) ECLI:EU:T:2008:207"
T-343/06,"Judgment of 27 September 2012, Shell Petroleum and others / Commission (T-343/06, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2012:478APPEAL :  C-585/12"
T-344/06,"Judgment of 27 September 2012, Total / Commission (T-344/06) ECLI:EU:T:2012:479"
T-345/06,"Order of 14 July 2008, Complejo AgrÃ­cola / Commission (T-345/06, ECR 2008 p. II-138*, Summ.pub.) ECLI:EU:T:2008:287APPEAL :  C-415/08"
T-346/06 R,"Order of 7 June 2007, IMS / Commission (T-346/06 R, ECR 2007 p. II-1781) ECLI:EU:T:2007:164"
T-346/06,"Order of 18 February 2009, IMS / Commission (T-346/06, unpublished) ECLI:EU:T:2009:38"
T-347/06,"Judgment of 27 September 2012, NynÃ¤s Petroleum and Nynas Belgium / Commission (T-347/06, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2012:480"
T-348/06,"Judgment of 27 September 2012, Total Nederland / Commission (T-348/06) ECLI:EU:T:2012:481"
T-349/06,"Judgment of 9 September 2008, Germany / Commission (T-349/06, T-371/06, T-14/07, T-15/07 and T-332/07, ECR 2008 p. II-2181) ECLI:EU:T:2008:318"
T-350/06 AJ,"Order of 20 March 2007, Tsorakis / Commission (T-350/06 AJ, unpublished) ECLI:EU:T:2007:92"
T-351/06,"Judgment of 27 September 2012, Dura Vermeer Groep / Commission (T-351/06) ECLI:EU:T:2012:482"
T-352/06,"Judgment of 27 September 2012, Dura Vermeer Infra / Commission (T-352/06) ECLI:EU:T:2012:483"
T-353/06,"Judgment of 27 September 2012, Vermeer Infrastructuur / Commission (T-353/06) ECLI:EU:T:2012:484"
T-354/06,"Judgment of 27 September 2012, BAM NBM Wegenbouw and HBG Civiel / Commission (T-354/06) ECLI:EU:T:2012:485"
T-355/06,"Judgment of 27 September 2012, Koninklijke BAM Groep / Commission (T-355/06) ECLI:EU:T:2012:486"
T-356/06,"Judgment of 27 September 2012, Koninklijke Volker Wessels Stevin / Commission (T-356/06) ECLI:EU:T:2012:487"
T-357/06,"Judgment of 27 September 2012, Koninklijke Wegenbouw Stevin / Commission (T-357/06, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2012:488APPEAL :  C-586/12"
T-358/06,"Order of 4 July 2008, Wegenbouwmaatschappij J. Heijmans / Commission (T-358/06, ECR 2008 p. II-110*, Summ.pub.) ECLI:EU:T:2008:249"
T-359/06,"Judgment of 27 September 2012, Heijmans Infrastructuur / Commission (T-359/06) ECLI:EU:T:2012:489"
T-360/06,"Judgment of 27 September 2012, Heijmans / Commission (T-360/06) ECLI:EU:T:2012:490"
T-361/06,"Judgment of 27 September 2012, Ballast Nedam / Commission (T-361/06, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2012:491APPEAL :  C-612/12"
T-362/06,"Judgment of 27 September 2012, Ballast Nedam Infra / Commission (T-362/06, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2012:492"
T-363/06,"Judgment of 9 September 2008, Honda Motor Europe / OHIM - Seat (MAGIC SEAT) (T-363/06, ECR 2008 p. II-2217) ECLI:EU:T:2008:319"
T-364/06,"Removed from the register on 5 November 2008, Xinhui Alida Polythene / Council (T-364/06) ECLI:EU:T:2008:476"
T-365/06,"Judgment of 10 December 2008, Bateaux mouches / OHIM - Castanet (BATEAUX MOUCHES) (T-365/06, ECR 2008 p. II-310*, Summ.pub.) ECLI:EU:T:2008:559APPEAL :  C-78/09"
T-366/06,"Order of 14 July 2008, Calebus / Commission (T-366/06, ECR 2008 p. II-140*, Summ.pub.) ECLI:EU:T:2008:288APPEAL :  C-421/08"
T-367/06,"Order of 31 January 2007, Van Mellaert / Orde van Vlaamse Balies and Belgium (T-367/06, unpublished) ECLI:EU:T:2007:28"
T-368/06,"Removed from the register on 5 May 2008, Rath / OHIM - Sanorell Pharma (Immunocell) (T-368/06) ECLI:EU:T:2008:138"
T-369/06,"Judgment of 9 September 2009, Holland Malt / Commission (T-369/06, ECR 2009 p. II-3313) ECLI:EU:T:2009:319APPEAL :  C-464/09"
T-370/06,"Judgment of 27 September 2012, Kuwait Petroleum and others / Commission (T-370/06, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2012:493APPEAL :  C-581/12"
T-371/06,"Germany / Commission (T-371/06) , see Case  T-349/06"
T-372/06,"Order of 19 December 2008, Bomba Energia GetrÃ¤nkevertriebs GmbH / OHIM - Eckes-Granini (Bomba) (T-372/06, unpublished) ECLI:EU:T:2008:619"
T-373/06,"Order of 8 September 2008, Rath / OHIM - Grandel (Epican Forte) (T-373/06, ECR 2008 p. II-149*, Summ.pub.) ECLI:EU:T:2008:312APPEAL :  C-488/08"
T-374/06,"Order of 8 September 2008, Rath / OHIM - Grandel (Epican) (T-374/06, ECR 2008 p. II-151*, Summ.pub.) ECLI:EU:T:2008:313APPEAL :  C-489/08"
T-375/06,"Judgment of 24 March 2011, Viega / Commission (T-375/06, ECR 2011 p. II-60*, Summ.pub.) ECLI:EU:T:2011:106APPEAL :  C-276/11"
T-376/06,"Judgment of 24 March 2011, Legris Industries / Commission (T-376/06, ECR 2011 p. II-61*, Summ.pub.) ECLI:EU:T:2011:107APPEAL :  C-289/11"
T-377/06,"Judgment of 24 March 2011, Comap / Commission (T-377/06, ECR 2011 p. II-1115) ECLI:EU:T:2011:108APPEAL :  C-290/11"
T-378/06,"Judgment of 24 March 2011, IMI and others / Commission (T-378/06, ECR 2011 p. II-62*, Summ.pub.) ECLI:EU:T:2011:109"
T-379/06,"Judgment of 24 March 2011, Kaimer and others / Commission (T-379/06, ECR 2011 p. II-64*, Summ.pub.) ECLI:EU:T:2011:110APPEAL :  C-264/11"
T-380/06,"Judgment of 7 October 2009, Vischim / Commission (T-380/06, ECR 2009 p. II-3911) ECLI:EU:T:2009:392"
T-381/06,"Judgment of 24 March 2011, FRA.BO / Commission (T-381/06, ECR 2011 p. II-66*, Summ.pub.) ECLI:EU:T:2011:111"
T-381/06 DEP,"Order of 3 November 2014, FRA.BO / Commission (T-381/06 DEP) ECLI:EU:T:2014:1123"
T-382/06,"Judgment of 24 March 2011, Tomkins / Commission (T-382/06, ECR 2011 p. II-1157) ECLI:EU:T:2011:112APPEAL :  C-286/11"
T-383/06 R,"Order of 26 February 2007, Icuna.Com / Parliament (T-383/06 R, ECR 2007 p. II-17*, Summ.pub.) ECLI:EU:T:2007:62"
T-383/06,"Order of 14 May 2008, Icuna.Com / Parliament (T-383/06 and T-71/07, ECR 2008 p. II-727) ECLI:EU:T:2008:148"
T-384/06 R,"Order of 28 March 2007, IBP and International Building Products France / Commission (T-384/06 R, ECR 2007 p. II-30*, Summ.pub.) ECLI:EU:T:2007:98"
T-384/06,"Judgment of 24 March 2011, IBP and International Building Products France / Commission (T-384/06, ECR 2011 p. II-1177) ECLI:EU:T:2011:113"
T-385/06,"Judgment of 24 March 2011, Aalberts Industries and others / Commission (T-385/06, ECR 2011 p. II-1223) ECLI:EU:T:2011:114APPEAL :  C-287/11"
T-386/06,"Judgment of 24 March 2011, Pegler / Commission (T-386/06, ECR 2011 p. II-1267) ECLI:EU:T:2011:115"
T-387/06,"Judgment of 10 October 2008, Inter-Ikea / OHIM (Representation of a pallet) (T-387/06 to T-390/06, ECR 2008 p. II-212*, Summ.pub.) ECLI:EU:T:2008:427"
T-388/06,"Inter-Ikea / OHIM (representation of a pallet) (T-388/06) , see Case  T-387/06"
T-389/06,"Inter-Ikea / OHIM (reprÃ©sentation d'une palette) (T-389/06) , see Case  T-387/06"
T-390/06,"Inter-Ikea / OHIM (representation of a pallet) (T-390/06) , see Case  T-387/06"
T-391/06,"Judgment of 23 September 2009, Arcandor / OHIM - dm drogerie markt (S-HE) (T-391/06, ECR 2009 p. II-167*, Summ.pub.) ECLI:EU:T:2009:348"
T-392/06,"Judgment of 27 April 2010, Union Investment Privatfonds / OHIM - Unicre-CartÃ£o International De CrÃ©dito (unibanco) (T-392/06, ECR 2010 p. II-65*, Summ.pub.) ECLI:EU:T:2010:161APPEAL :  C-308/10"
T-393/06 R I,"Order of 30 March 2007, Makhteshim-Agan Holding and others / Commission (T-393/06 R I, ECR 2007 p. II-32*, Summ.pub.) ECLI:EU:T:2007:104APPEAL :  C-277/07"
T-393/06 R II,"Makhteshim-Agan Holding and others / Commission (T-393/06 R II) , see Case   T-393/06 R I"
T-393/06 R III,"Makhteshim-Agan Holding and others / Commission (T-393/06 R III) , see Case  T-393/06 R I"
T-393/06,"Order of 26 November 2008, Makhteshim-Agan Holding and others / Commission (T-393/06, ECR 2008 p. II-293*, Summ.pub.) ECLI:EU:T:2008:531APPEAL :  C-69/09"
T-394/06,"Judgment of 12 September 2012, Italy / Commission (T-394/06) ECLI:EU:T:2012:417"
T-395/06,"Removed from the register on 11 September 2008, Italy / Commission (T-395/06) ECLI:EU:T:2008:361"
T-396/06,"Removed from the register on 12 June 2007, Commission / TGA (T-396/06) ECLI:EU:T:2007:173"
T-397/06 R,"Order of 1 March 2007, Dow AgroSciences / EFSA (T-397/06 R, ECR 2007 p. II-22*, Summ.pub.) ECLI:EU:T:2007:68"
T-397/06,"Order of 17 June 2008, Dow AgroSciences / EFSA (T-397/06, ECR 2008 p. II-90*, Summ.pub.) ECLI:EU:T:2008:208"
T-398/06,"Order of 15 September 2009, UniCredito Italiano / OHIM - Union Investment Privatfonds (1 Unicredit) (T-398/06, unpublished) ECLI:EU:T:2009:326"
T-399/06,"Judgment of 21 January 2009, giropay / OHIM (GIROPAY) (T-399/06, ECR 2009 p. II-5*, Summ.pub.) ECLI:EU:T:2009:11"
T-400/06,"Judgment of 16 September 2009, Zero Industry / OHIM - zero Germany (zerorh+) (T-400/06, ECR 2009 p. II-150*, Summ.pub.) ECLI:EU:T:2009:331"
T-401/06,"Judgment of 4 March 2010, Brosmann Footwear (HK) and others / Council (T-401/06, ECR 2010 p. II-671) ECLI:EU:T:2010:67APPEAL :  C-249/10"
T-402/06,"Judgment of 16 September 2013, Spain / Commission (T-402/06) ECLI:EU:T:2013:445"
T-403/06,"Removed from the register on 9 April 2008, Belgium / Commission (T-403/06) ECLI:EU:T:2008:99"
T-404/06 P,"Judgment of 8 September 2009, ETF / Landgren (T-404/06 P, ECR 2009 p. II-2841, ECR-SC p. I-B-1-57, II-B-1-337) ECLI:EU:T:2009:313"
T-405/06,"Judgment of 31 March 2009, ArcelorMittal Luxembourg and others / Commission (T-405/06, ECR 2009 p. II-789) ECLI:EU:T:2009:90APPEALS :  C-201/09 C-216/09"
T-406/06,"Judgment of 12 November 2008, EvropaÃ¯ki Dynamiki / Commission (T-406/06, ECR 2008 p. II-247*, Summ.pub.) ECLI:EU:T:2008:484"
T-407/06,"Judgment of 4 March 2010, Zhejiang Aokang Shoes and Wenzhou Taima Shoes / Council (T-407/06 and T-408/06, ECR 2010 p. II-747) ECLI:EU:T:2010:68APPEAL :  C-247/10"
T-408/06,"Wenzhou Taima Shoes / Council (T-408/06) , see Case  T-407/06"
T-409/06,"Judgment of 4 March 2010, Sun Sang Kong Yuen Shoes Factory / Council (T-409/06, ECR 2010 p. II-807) ECLI:EU:T:2010:69APPEAL :  C-461/07"
T-409/06 DEP,"Order of 21 October 2014, Sun Sang Kong Yuen Shoes Factory / Council (T-409/06 DEP) ECLI:EU:T:2014:915"
